date,vix,fx,inflation_us_mom,inflation_eu_mom,spread_rates,log_return,ret_lag1,ret_lag2,vix_change
2010-09-29,23.25,1.3638,0.1615249422961318,0.19390581717451116,-3.15,0.004041003258107248,0.007982894045292859,-7.420874924552385e-05,0.028761061946902533
2010-09-30,23.7,1.3601,0.1615249422961318,0.3041194359966859,-3.24,-0.0027166946478446347,0.004041003258107248,0.007982894045292859,0.019354838709677358
2010-10-01,22.5,1.3754,0.348184629481163,0.3041194359966859,-3.19,0.011186371447027993,-0.0027166946478446347,0.004041003258107248,-0.050632911392405
2010-10-04,23.53,1.3688,0.348184629481163,0.3041194359966859,-3.19,-0.004810154307751998,0.011186371447027993,-0.0027166946478446347,0.04577777777777792
2010-10-05,21.76,1.3834,0.348184629481163,0.3041194359966859,-3.19,0.010609793588500586,-0.004810154307751998,0.011186371447027993,-0.07522311942201443
2010-10-06,21.49,1.3924,0.348184629481163,0.3041194359966859,-3.2,0.006484639770799504,0.010609793588500586,-0.004810154307751998,-0.012408088235294268
2010-10-07,21.56,1.3921,0.348184629481163,0.3041194359966859,-3.21,-0.00021547854276244215,0.006484639770799504,0.010609793588500586,0.0032573289902280145
2010-10-08,20.71,1.3923,0.348184629481163,0.3041194359966859,-3.21,0.00014365752071846243,-0.00021547854276244215,0.006484639770799504,-0.03942486085343222
2010-10-12,18.93,1.3846,0.348184629481163,0.3041194359966859,-3.21,-0.005545766671314755,0.00014365752071846243,-0.00021547854276244215,-0.08594881699662005
2010-10-13,19.07,1.3964,0.348184629481163,0.3041194359966859,-3.21,0.008486206986955992,-0.005545766671314755,0.00014365752071846243,0.007395668251452658
2010-10-14,19.88,1.4066,0.348184629481163,0.3041194359966859,-3.2,0.007277948643036842,0.008486206986955992,-0.005545766671314755,0.042475091767173456
2010-10-15,19.03,1.3998,0.348184629481163,0.3041194359966859,-3.19,-0.004846075618478745,0.007277948643036842,0.008486206986955992,-0.04275653923541234
2010-10-18,19.09,1.3978,0.348184629481163,0.3041194359966859,-3.2,-0.0014297972124105859,-0.004846075618478745,0.007277948643036842,0.0031529164477139826
2010-10-19,20.63,1.3827,0.348184629481163,0.3041194359966859,-3.2,-0.010861462648456242,-0.0014297972124105859,-0.004846075618478745,0.08067050811943433
2010-10-20,19.79,1.3949,0.348184629481163,0.3041194359966859,-3.2,0.008784618703617323,-0.010861462648456242,-0.0014297972124105859,-0.040717401841977696
2010-10-21,19.27,1.3973,0.348184629481163,0.3041194359966859,-3.2,0.0017190749882126653,0.008784618703617323,-0.010861462648456242,-0.0262758969176351
2010-10-22,18.78,1.3904,0.348184629481163,0.3041194359966859,-3.2,-0.004950327575274583,0.0017190749882126653,0.008784618703617323,-0.025428126621691693
2010-10-25,19.85,1.3986,0.348184629481163,0.3041194359966859,-3.2,0.005880260758638828,-0.004950327575274583,0.0017190749882126653,0.05697550585729494
2010-10-26,20.22,1.3873,0.348184629481163,0.3041194359966859,-3.2,-0.008112324183086703,0.005880260758638828,-0.004950327575274583,0.018639798488664816
2010-10-27,20.71,1.3788,0.348184629481163,0.3041194359966859,-3.2,-0.00614585644396954,-0.008112324183086703,0.005880260758638828,0.024233432245301723
2010-10-28,20.88,1.3929,0.348184629481163,0.3041194359966859,-3.2,0.010174349051275412,-0.00614585644396954,-0.008112324183086703,0.008208594881699671
2010-10-29,21.2,1.3894,0.348184629481163,0.3041194359966859,-3.19,-0.0025159054352052517,0.010174349051275412,-0.00614585644396954,0.015325670498084198
2010-11-01,21.83,1.3888,0.25338416234848005,0.3031973539139976,-3.1599999999999997,-0.00043193435269478687,-0.0025159054352052517,0.010174349051275412,0.029716981132075437
2010-11-02,21.57,1.4026,0.25338416234848005,0.3031973539139976,-3.1599999999999997,0.009887592196724289,-0.00043193435269478687,-0.0025159054352052517,-0.011910215300045768
2010-11-03,19.56,1.4014,0.25338416234848005,0.3031973539139976,-3.1599999999999997,-0.0008559201663766169,0.009887592196724289,-0.00043193435269478687,-0.0931849791376913
2010-11-04,18.52,1.4224,0.25338416234848005,0.3031973539139976,-3.17,0.014873848823206663,-0.0008559201663766169,0.009887592196724289,-0.053169734151329195
2010-11-05,18.26,1.4033,0.25338416234848005,0.3031973539139976,-3.1799999999999997,-0.013518980002550156,0.014873848823206663,-0.0008559201663766169,-0.014038876889848728
2010-11-08,18.29,1.3927,0.25338416234848005,0.3031973539139976,-3.1799999999999997,-0.007582296698043722,-0.013518980002550156,0.014873848823206663,0.0016429353778750766
2010-11-09,19.08,1.3865,0.25338416234848005,0.3031973539139976,-3.19,-0.004461723003213526,-0.007582296698043722,-0.013518980002550156,0.043193001640240425
2010-11-10,18.47,1.3728,0.25338416234848005,0.3031973539139976,-3.19,-0.009930136322134898,-0.004461723003213526,-0.007582296698043722,-0.03197064989517817
2010-11-12,20.61,1.37,0.25338416234848005,0.3031973539139976,-3.17,-0.002041709911527208,-0.009930136322134898,-0.004461723003213526,0.11586356253383867
2010-11-15,20.2,1.3615,0.25338416234848005,0.3031973539139976,-3.15,-0.006223706708356409,-0.002041709911527208,-0.009930136322134898,-0.019893255701115997
2010-11-16,22.58,1.3517,0.25338416234848005,0.3031973539139976,-3.15,-0.007223973624032275,-0.006223706708356409,-0.002041709911527208,0.1178217821782177
2010-11-17,21.76,1.3555,0.25338416234848005,0.3031973539139976,-3.1599999999999997,0.002807330448938204,-0.007223973624032275,-0.006223706708356409,-0.03631532329495113
2010-11-18,18.75,1.3618,0.25338416234848005,0.3031973539139976,-3.1599999999999997,0.004636964110146002,0.002807330448938204,-0.007223973624032275,-0.13832720588235303
2010-11-19,18.04,1.3654,0.25338416234848005,0.3031973539139976,-3.15,0.002640071935313702,0.004636964110146002,0.002807330448938204,-0.037866666666666715
2010-11-22,18.37,1.3612,0.25338416234848005,0.3031973539139976,-3.17,-0.003080762357429265,0.002640071935313702,0.004636964110146002,0.018292682926829285
2010-11-23,20.63,1.3388,0.25338416234848005,0.3031973539139976,-3.1599999999999997,-0.016592973289579094,-0.003080762357429265,0.002640071935313702,0.12302667392487732
2010-11-24,19.56,1.335,0.25338416234848005,0.3031973539139976,-3.1599999999999997,-0.002842398502821622,-0.016592973289579094,-0.003080762357429265,-0.051866214251090614
2010-11-26,22.22,1.3243,0.25338416234848005,0.3031973539139976,-3.1599999999999997,-0.008047273901431165,-0.002842398502821622,-0.016592973289579094,0.13599182004089982
2010-11-29,21.53,1.3092,0.25338416234848005,0.3031973539139976,-3.1599999999999997,-0.011467754305893293,-0.008047273901431165,-0.002842398502821622,-0.03105310531053096
2010-11-30,23.54,1.3036,0.25338416234848005,0.09618026930473533,-3.55,-0.0042865956636188645,-0.011467754305893293,-0.008047273901431165,0.09335810496980956
2010-12-01,21.36,1.3149,0.4016576346828282,0.09618026930473533,-3.55,0.008630949129466648,-0.0042865956636188645,-0.011467754305893293,-0.09260832625318605
2010-12-02,19.39,1.3228,0.4016576346828282,0.09618026930473533,-3.56,0.005990085014764562,0.008630949129466648,-0.0042865956636188645,-0.09222846441947563
2010-12-03,18.01,1.3367,0.4016576346828282,0.09618026930473533,-3.57,0.010453187869789576,0.005990085014764562,0.008630949129466648,-0.07117070654976787
2010-12-06,18.02,1.3275,0.4016576346828282,0.09618026930473533,-3.57,-0.006906415861333549,0.010453187869789576,0.005990085014764562,0.0005552470849528035
2010-12-07,17.99,1.3323,0.4016576346828282,0.09618026930473533,-3.58,0.00360929785007247,-0.006906415861333549,0.010453187869789576,-0.0016648168701443034
2010-12-08,17.74,1.3242,0.4016576346828282,0.09618026930473533,-3.58,-0.006098268475420592,0.00360929785007247,-0.006906415861333549,-0.013896609227348478
2010-12-09,17.25,1.3206,0.4016576346828282,0.09618026930473533,-3.59,-0.002722324730274788,-0.006098268475420592,0.00360929785007247,-0.027621195039458812
2010-12-10,17.61,1.3242,0.4016576346828282,0.09618026930473533,-3.59,0.002722324730274665,-0.002722324730274788,-0.006098268475420592,0.02086956521739136
2010-12-13,17.55,1.3389,0.4016576346828282,0.09618026930473533,-3.58,0.011039877812588157,0.002722324730274665,-0.002722324730274788,-0.0034071550255535543
2010-12-14,17.61,1.3395,0.4016576346828282,0.09618026930473533,-3.56,0.00044802868132943027,0.011039877812588157,0.002722324730274665,0.0034188034188034067
2010-12-15,17.94,1.3306,0.4016576346828282,0.09618026930473533,-3.55,-0.006666441676876256,0.00044802868132943027,0.011039877812588157,0.01873935264054527
2010-12-16,17.39,1.3206,0.4016576346828282,0.09618026930473533,-3.55,-0.007543789547316132,-0.006666441676876256,0.00044802868132943027,-0.030657748049052413
2010-12-17,16.11,1.3155,0.4016576346828282,0.09618026930473533,-3.55,-0.003869357280123632,-0.007543789547316132,-0.006666441676876256,-0.07360552041403112
2010-12-20,16.41,1.3124,0.4016576346828282,0.09618026930473533,-3.54,-0.0023592993934007395,-0.003869357280123632,-0.007543789547316132,0.01862197392923659
2010-12-21,16.49,1.3131,0.4016576346828282,0.09618026930473533,-3.55,0.0005332317780128059,-0.0023592993934007395,-0.003869357280123632,0.0048750761730651515
2010-12-22,15.45,1.3089,0.4016576346828282,0.09618026930473533,-3.56,-0.0032036640672856694,0.0005332317780128059,-0.0023592993934007395,-0.06306852637962401
2010-12-23,16.47,1.3101,0.4016576346828282,0.09618026930473533,-3.56,0.0009163803619513551,-0.0032036640672856694,0.0005332317780128059,0.06601941747572804
2010-12-27,17.67,1.3146,0.4016576346828282,0.09618026930473533,-3.56,0.00342896666985082,0.0009163803619513551,-0.0032036640672856694,0.07285974499089276
2010-12-28,17.52,1.3122,0.4016576346828282,0.09618026930473533,-3.57,-0.001827318918698658,0.00342896666985082,0.0009163803619513551,-0.008488964346349825
2010-12-29,17.28,1.3183,0.4016576346828282,0.09618026930473533,-3.57,0.00463790985314712,-0.001827318918698658,0.00342896666985082,-0.013698630136986245
2010-12-30,17.52,1.3269,0.4016576346828282,0.09618026930473533,-3.56,0.006502366778466581,0.00463790985314712,-0.001827318918698658,0.01388888888888884
2011-01-03,17.61,1.3371,0.3243042200370194,0.6039807824296695,-3.93,0.007657695078229125,0.006502366778466581,0.00463790985314712,0.005136986301369939
2011-01-04,17.38,1.3306,0.3243042200370194,0.6039807824296695,-3.94,-0.004873121312832603,0.007657695078229125,0.006502366778466581,-0.01306076093128905
